"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка входа в систему с позитивными кредами","518","Позитивная проверка входа в систему с корректными кредами","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","checkPositiveLogin"
"Проверка добавления одного товара в корзину и проверка его наименования и цены","757","Добавление одного товара в корзину и проверка его наименования и цены","Surefire suite","2026-06-14","passed","2026-06-14","tests.CartTest","Surefire test","tests.CartTest","addOneProductInCart"
"Проверка входа в систему с позитивными кредами","488","Проверка получения ошибок при входе в систему без логина/без пароля/под заблокированным пользователем/с негативными кредами","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","allTestNegativeLogin"
"Проверка входа в систему с позитивными кредами","493","Проверка получения ошибок при входе в систему без логина/без пароля/под заблокированным пользователем/с негативными кредами","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","allTestNegativeLogin"
"Проверка получения ошибки при заполнении информации для оформления заказа с пустым именем/фамилией/индексом","949","Ошибки при заполнении информации для оформления заказа","Surefire suite","2026-06-14","passed","2026-06-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeCheckoutInformation"
"Проверка входа в систему с позитивными кредами","482","Проверка получения ошибок при входе в систему без логина/без пароля/под заблокированным пользователем/с негативными кредами","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","allTestNegativeLogin"
"Проверка входа в систему с позитивными кредами","509","Проверка получения ошибок при входе в систему без логина/без пароля/под заблокированным пользователем/с негативными кредами","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","allTestNegativeLogin"
"Позитивная проверка добавления и удаления товаров из корзины","12946","Добавление и удаление товаров из корзины","Surefire suite","2026-06-14","passed","2026-06-14","tests.ProductsListTest","Surefire test","tests.ProductsListTest","removeProductsFromProductsList"
"Проверка удаления товара из корзины","10813","Удаление товара из корзины","Surefire suite","2026-06-14","passed","2026-06-14","tests.CartTest","Surefire test","tests.CartTest","removeProductFromCart"
"Позитивная проверка заполнения информации для оформления заказа","1014","Успешное заполнение информации для оформления заказа","Surefire suite","2026-06-14","passed","2026-06-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","fillPositiveCheckoutInformation"
"","691","checkLocator","Surefire suite","2026-06-14","passed","2026-06-14","tests.LocatorTest","Surefire test","tests.LocatorTest","checkLocator"
"Проверка получения ошибки при заполнении информации для оформления заказа с пустым именем/фамилией/индексом","954","Ошибки при заполнении информации для оформления заказа","Surefire suite","2026-06-14","passed","2026-06-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeCheckoutInformation"
"Проверка получения ошибки при заполнении информации для оформления заказа с пустым именем/фамилией/индексом","969","Ошибки при заполнении информации для оформления заказа","Surefire suite","2026-06-14","passed","2026-06-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeCheckoutInformation"
